ano,id_municipio,area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia
2000,1710904,1250,0,,0,0,0,1210.9,39.1
2001,1710904,1250,0,0,0,0,0,1210.9,39.1
2002,1710904,1250,0,0,0,0,0,1210.9,39.1
2003,1710904,1250,0,0,0,0,0,1210.9,39.1
2004,1710904,1250,0,0,0,0,0,1210.9,39.1
2005,1710904,1250,0,0,0,0,0,1210.9,39.1
2006,1710904,1250,0,0,0,0,0,1210.9,39.1
2007,1710904,1250,0,0,0,0,0,1210.9,39.1
2008,1710904,1250,0,0,0,0,0,1210.9,39.1
2009,1710904,1250,0,0,0,0,0,1210.9,39.1
2010,1710904,1250,0,0,0,0,0,1210.9,39.1
2011,1710904,1250,0,0,0,0,0,1210.9,39.1
2012,1710904,1250,0,0,0,0,0,1210.9,39.1
2013,1710904,1250,0,0,0,0,0,1210.9,39.1
2014,1710904,1250,0,0,0,0,0,1210.9,39.1
2015,1710904,1250,0,0,0,0,0,1210.9,39.1
2016,1710904,1250,0,0,0,0,0,1210.9,39.1
2017,1710904,1250,0,0,0,0,0,1210.9,39.1
2018,1710904,1250,0,0,0,0,0,1210.9,39.2
2019,1710904,1250,0,0,0,0,0,1210.9,39.2
2020,1710904,1250,0,0,0,0,0,1210.9,39.2
2000,1711100,977,899.4,,77.1,0,0.5,0,0
2001,1711100,977,909.1,9.7,67.4,0,0.5,0,0
2002,1711100,977,919,9.9,57.5,0,0.5,0,0
2003,1711100,977,920.2,1.2,56.3,0,0.5,0,0
2004,1711100,977,925.6,5.3,50.9,0,0.5,0,0
2005,1711100,977,926.3,0.8,50.2,0,0.5,0,0
2006,1711100,977,926.3,0,50.2,0,0.5,0,0
2007,1711100,977,927,0.7,49.5,0,0.5,0,0
2008,1711100,977,927.7,0.7,48.7,0,0.6,0,0
2009,1711100,977,927.8,0.1,48.7,0,0.5,0,0
2010,1711100,977,928.1,0.3,48.4,0,0.5,0,0
2011,1711100,977,928.2,0.2,48.3,0,0.5,0,0
2012,1711100,977,928.5,0.3,48,0,0.5,0,0
2013,1711100,977,928.9,0.4,47.6,0,0.5,0,0
2014,1711100,977,929.2,0.3,47.3,0,0.5,0,0
2015,1711100,977,929.5,0.3,47.5,0,0,0,0
2016,1711100,977,931.7,2.1,45.3,0,0,0,0
2017,1711100,977,931.7,0,45.3,0,0,0,0
2018,1711100,977,932,0.3,45,0,0,0,0
2019,1711100,977,932,0,45,0,0,0,0
2020,1711100,977,932.2,0.2,44.8,0,0,0,0
2000,1711506,2184,0,,0,0,2186.3,2173.2,0
2001,1711506,2184,0,0,0,0,2186.3,2173.2,0
2002,1711506,2184,0,0,0,0,2186.3,2173.2,0
2003,1711506,2184,0,0,0,0,2186.3,2173.2,0
2004,1711506,2184,0,0,0,0,2186.3,2173.2,0
2005,1711506,2184,0,0,0,0,2186.3,2173.2,0
2006,1711506,2184,0,0,0,0,2186.3,2173.2,0
2007,1711506,2184,0,0,0,0,2186.8,2173.2,0
2008,1711506,2184,0,0,0,0,2186.8,2173.2,0
2009,1711506,2184,0,0,0,0,13.1,2173.2,0
2010,1711506,2184,0,0,0,0,12.3,2173.2,0
2011,1711506,2184,0,0,0,0,15.2,2173.2,0
2012,1711506,2184,0,0,0,0,11,2173.2,0
2013,1711506,2184,0,0,0,0,11.6,2173.2,0
2014,1711506,2184,0,0,0.5,0,10.3,2173.2,0
2015,1711506,2184,0,0,10.8,0,0,2173.2,0
2016,1711506,2184,0,0,3.8,0,7,2173.2,0
2017,1711506,2184,0,0,10.8,0,0,2173.2,0
2018,1711506,2184,0,0,10.8,0,0,2173.2,0
2019,1711506,2184,0,0,10.8,0,0,2173.2,0
2020,1711506,2184,0,0,10.8,0,0,2173.2,0
2000,1711803,482,202.4,,21,0,0,236.9,21.7
2001,1711803,482,208.5,6.1,14.9,0,0,236.9,21.7
2002,1711803,482,210.3,1.8,13.1,0,0,236.9,21.7
2003,1711803,482,210.3,0,13.1,0,0,236.9,21.7
2004,1711803,482,210.9,0.6,12.5,0,0,236.9,21.7
2005,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2006,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2007,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2008,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2009,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2010,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2011,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2012,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2013,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2014,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2015,1711803,482,210.9,0,12.5,0,0,236.9,21.7
2016,1711803,482,211,0.1,12.4,0,0,236.9,21.7
2017,1711803,482,211,0,12.4,0,0,236.9,21.7
2018,1711803,482,211,0,12.4,0,0,236.9,21.7
2019,1711803,482,211,0,12.4,0,0,236.9,21.7
2020,1711803,482,211,0,12.4,0,0,236.9,21.7
2000,1711902,10588,166.6,,2070.3,0,0.4,8239.6,111.1
2001,1711902,10588,176.5,10,2060.4,0,0.4,8239.6,111.1
2002,1711902,10588,177.5,1,2059.4,0,0.4,8239.6,111.1
2003,1711902,10588,183.1,5.5,2053.8,0,0.4,8239.6,111.1
2004,1711902,10588,187.2,4.1,2049.7,0,0.4,8239.6,111.1
2005,1711902,10588,219.8,32.6,2017.1,0,0.4,8239.6,111.1
2006,1711902,10588,221.2,1.3,2015.7,0,0.4,8239.6,111.1
2007,1711902,10588,224.2,3,2012.7,0,0.4,8239.6,111.1
2008,1711902,10588,232.1,7.9,2004.8,0,0.4,8239.6,111.1
2009,1711902,10588,236.5,4.4,1992.8,7.6,0.4,8239.6,111.1
2010,1711902,10588,239.3,2.8,1997.7,0,0.3,8239.6,111.1
2011,1711902,10588,242.9,3.5,1994.1,0,0.3,8239.6,111.1
2012,1711902,10588,253,10.1,1983.7,0,0.6,8239.6,111.1
2013,1711902,10588,264.8,11.8,1972.2,0,0.3,8239.6,111.1
2014,1711902,10588,271.9,7.1,1965,0,0.4,8239.6,111.1
2015,1711902,10588,279.2,7.3,1885.3,72.8,0,8239.6,111.1
2016,1711902,10588,280.6,1.4,1956.7,0,0,8239.6,111.1
2017,1711902,10588,286,5.4,1951.3,0,0,8239.6,111.1
2018,1711902,10588,287,0.9,1950.3,0,0,8239.6,111.1
2019,1711902,10588,287.4,0.5,1949.9,0,0,8239.6,111.1
2020,1711902,10588,287.6,0.1,1949.7,0,0,8239.6,111.1
2000,1711951,917,0,,0,0,516.6,917.7,0
2001,1711951,917,0,0,0,0,516.6,917.7,0
2002,1711951,917,0,0,0,0,516.6,917.7,0
2003,1711951,917,0,0,0,0,516.6,917.7,0
2004,1711951,917,0,0,0,0,516.6,917.7,0
2005,1711951,917,0,0,0,0,516.6,917.7,0
2006,1711951,917,0,0,0,0,516.6,917.7,0
2007,1711951,917,0,0,0,0,513.8,917.7,0
2008,1711951,917,0,0,0,0,512.5,917.7,0
2009,1711951,917,0,0,0,0,0,917.7,0
2010,1711951,917,0,0,0,0,0,917.7,0
2011,1711951,917,0,0,0,0,0,917.7,0
2012,1711951,917,0,0,0,0,0,917.7,0
2013,1711951,917,0,0,0,0,0,917.7,0
2014,1711951,917,0,0,0,0,0,917.7,0
2015,1711951,917,0,0,0,0,0,917.7,0
2016,1711951,917,0,0,0,0,0,917.7,0
2017,1711951,917,0,0,0,0,0,917.7,0
2018,1711951,917,0,0,0,0,0,917.7,0
2019,1711951,917,0,0,0,0,0,917.7,0
2020,1711951,917,0,0,0,0,0,917.7,0
2000,1712009,324,0,,0,0,0,314,10.3
2001,1712009,324,0,0,0,0,0,314,10.3
2002,1712009,324,0,0,0,0,0,314,10.3
2003,1712009,324,0,0,0,0,0,314,10.3
2004,1712009,324,0,0,0,0,0,314,10.3
2005,1712009,324,0,0,0,0,0,314,10.3
2006,1712009,324,0,0,0,0,0,314,10.3
2007,1712009,324,0,0,0,0,0,314,10.3
2008,1712009,324,0,0,0,0,0,314,10.3
2009,1712009,324,0,0,0,0,0,314,10.3
2010,1712009,324,0,0,0,0,0,314,10.3
2011,1712009,324,0,0,0,0,0,314,10.3
2012,1712009,324,0,0,0,0,0,314,10.3
2013,1712009,324,0,0,0,0,0,314,10.3
2014,1712009,324,0,0,0,0,0,314,10.3
2015,1712009,324,0,0,0,0,0,314,10.3
2016,1712009,324,0,0,0,0,0,314,10.3
2017,1712009,324,0,0,0,0,0,314,10.3
2018,1712009,324,0,0,0,0,0,314,10.3
2019,1712009,324,0,0,0,0,0,314,10.3
2020,1712009,324,0,0,0,0,0,314,10.3
2000,1712157,524,0,,0,0,525.2,515.5,0
2001,1712157,524,0,0,0,0,525.2,515.5,0
2002,1712157,524,0,0,0,0,525.2,515.5,0
2003,1712157,524,0,0,0,0,525.2,515.5,0
2004,1712157,524,0,0,0,0,525.2,515.5,0
2005,1712157,524,0,0,0,0,525.2,515.5,0
2006,1712157,524,0,0,0,0,525.2,515.5,0
2007,1712157,524,0,0,0,0,525,515.5,0
2008,1712157,524,0,0,0,0,525,515.5,0
2009,1712157,524,0,0,0,0,9.3,515.5,0
2010,1712157,524,0,0,0.2,0,8.3,515.5,0
2011,1712157,524,0,0,0,0,9.3,515.5,0
2012,1712157,524,0,0,0.1,0,8.4,515.5,0
2013,1712157,524,0,0,0,0,8.8,515.5,0
2014,1712157,524,0,0,0.4,0,8.1,515.5,0
2015,1712157,524,0,0,8.5,0,0,515.5,0
2016,1712157,524,0,0,0.6,0,7.9,515.5,0
2017,1712157,524,0,0,8.5,0,0,515.5,0
2018,1712157,524,0,0,8.5,0,0,515.5,0
2019,1712157,524,0,0,8.5,0,0,515.5,0
2020,1712157,524,0,0,8.5,0,0,515.5,0
2000,1712405,5769,0,,0,0,4144.4,5765.5,0
2001,1712405,5769,0,0,0,0,4144.4,5765.5,0
2002,1712405,5769,0,0,0,0,4144.4,5765.5,0
2003,1712405,5769,0,0,0,0,4144.4,5765.5,0
2004,1712405,5769,0,0,0,0,4144.4,5765.5,0
2005,1712405,5769,0,0,0,0,4144.4,5765.5,0
2006,1712405,5769,0,0,0,0,4144.4,5765.5,0
2007,1712405,5769,0,0,0,0,4140.6,5765.5,0
2008,1712405,5769,0,0,0,0,4144.3,5765.5,0
2009,1712405,5769,0,0,2.8,0,0.7,5765.5,0
2010,1712405,5769,0,0,2.9,0,0.6,5765.5,0
2011,1712405,5769,0,0,2.8,0,0.7,5765.5,0
2012,1712405,5769,0,0,2.8,0,0.7,5765.5,0
2013,1712405,5769,0,0,2.9,0,0.6,5765.5,0
2014,1712405,5769,0,0,2.8,0,0.7,5765.5,0
2015,1712405,5769,0,0,3.5,0,0,5765.5,0
2016,1712405,5769,0,0,3.5,0,0,5765.5,0
2017,1712405,5769,0,0,3.5,0,0,5765.5,0
2018,1712405,5769,0,0,3.5,0,0,5765.5,0
2019,1712405,5769,0,0,3.5,0,0,5765.5,0
2020,1712405,5769,0,0,3.5,0,0,5765.5,0
2000,1712454,281,152.1,,25,0,0,103.9,0
2001,1712454,281,152.2,0.1,24.9,0,0,103.9,0
2002,1712454,281,152.2,0,24.9,0,0,103.9,0
2003,1712454,281,152.2,0,24.9,0,0,103.9,0
2004,1712454,281,152.2,0,24.9,0,0,103.9,0
2005,1712454,281,155.3,3.1,21.8,0,0,103.9,0
2006,1712454,281,155.6,0.3,21.5,0,0,103.9,0
2007,1712454,281,155.6,0,21.5,0,0,103.9,0
2008,1712454,281,156.1,0.5,21,0,0,103.9,0
2009,1712454,281,156.3,0.2,20.8,0,0,103.9,0
2010,1712454,281,156.4,0.1,20.7,0,0,103.9,0
2011,1712454,281,156.4,0,20.7,0,0,103.9,0
2012,1712454,281,156.4,0.1,20.7,0,0,103.9,0
2013,1712454,281,156.5,0.1,19.2,1.4,0,103.9,0
2014,1712454,281,156.5,0,20.6,0,0,103.9,0
2015,1712454,281,156.5,0,20.6,0,0,103.9,0
2016,1712454,281,156.5,0,20.6,0,0,103.9,0
2017,1712454,281,156.5,0,20.6,0,0,103.9,0
2018,1712454,281,157.2,0.7,19.9,0,0,103.9,0
2019,1712454,281,158.3,1.1,18.8,0,0,103.9,0
2020,1712454,281,158.3,0,18.8,0,0,103.9,0
2000,1712504,2096,106.5,,229.7,0,0,1758.4,1.4
2001,1712504,2096,107.9,1.4,228.3,0,0,1758.4,1.4
2002,1712504,2096,111.2,3.2,225,0,0,1758.4,1.4
2003,1712504,2096,118.2,7,218,0,0,1758.4,1.4
2004,1712504,2096,119.5,1.4,216.7,0,0,1758.4,1.4
2005,1712504,2096,132.4,12.9,203.8,0,0,1758.4,1.4
2006,1712504,2096,133,0.6,203.2,0,0,1758.4,1.4
2007,1712504,2096,138,5,198.2,0,0,1758.4,1.4
2008,1712504,2096,139.1,1.1,197.1,0,0,1758.4,1.4
2009,1712504,2096,140,0.9,189.6,6.6,0,1758.4,1.4
2010,1712504,2096,143,3,193.2,0,0,1758.4,1.4
2011,1712504,2096,144.3,1.3,191.9,0,0,1758.4,1.4
2012,1712504,2096,145.7,1.4,190.5,0,0,1758.4,1.4
2013,1712504,2096,147.3,1.7,188.5,0.4,0,1758.4,1.4
2014,1712504,2096,149.2,1.8,187,0,0,1758.4,1.4
2015,1712504,2096,157.8,8.7,178.4,0,0,1758.4,1.4
2016,1712504,2096,165.2,7.4,171,0,0,1758.4,1.4
2017,1712504,2096,166.9,1.7,169.3,0,0,1758.4,1.4
2018,1712504,2096,166.9,0,169.3,0,0,1758.4,1.4
2019,1712504,2096,168.2,1.4,168,0,0,1758.4,1.4
2020,1712504,2096,168.6,0.4,167.6,0,0,1758.4,1.4
2000,1712702,9665,0,,0,0,9674.9,9403.3,0
2001,1712702,9665,0,0,0,0,9674.9,9403.3,0
2002,1712702,9665,0,0,0,0,9674.9,9403.3,0
2003,1712702,9665,0,0,0,0,9674.9,9403.3,0
2004,1712702,9665,0,0,0,0,9674.9,9403.3,0
2005,1712702,9665,0,0,0,0,9674.9,9403.3,0
2006,1712702,9665,0,0,0,0,9674.9,9403.3,0
2007,1712702,9665,0,0,0,0,9674.9,9403.3,0
2008,1712702,9665,0,0,0,0,9674.9,9403.3,0
2009,1712702,9665,0,0,5.5,0,256.2,9403.3,0
2010,1712702,9665,0,0,0.2,0,261.5,9403.3,0
2011,1712702,9665,0,0,3.9,0,257.8,9403.3,0
2012,1712702,9665,0,0,0,0,268,9403.3,0
2013,1712702,9665,0,0,0.3,0,261.4,9403.3,0
2014,1712702,9665,0,0,0,0,268.6,9403.3,0
2015,1712702,9665,0,0,261.7,0,0,9403.3,0
2016,1712702,9665,0,0,0,0,266.4,9403.3,0
2017,1712702,9665,0,0,261.7,0,0,9403.3,0
2018,1712702,9665,0,0,261.7,0,0,9403.3,0
2019,1712702,9665,0,0,261.7,0,0,9403.3,0
2020,1712702,9665,0,0,261.7,0,0,9403.3,0
2000,1712801,741,134.1,,72.6,0,0,522.8,11.5
2001,1712801,741,134.4,0.3,72.3,0,0,522.8,11.5
2002,1712801,741,136.1,1.7,70.6,0,0,522.8,11.5
2003,1712801,741,137.7,1.7,69,0,0,522.8,11.5
2004,1712801,741,138.1,0.4,68.6,0,0,522.8,11.5
2005,1712801,741,140.5,2.4,66.2,0,0,522.8,11.5
2006,1712801,741,141.7,1.3,64.9,0.1,0,522.8,11.5
2007,1712801,741,142.5,0.8,63.3,0.9,0,522.8,11.5
2008,1712801,741,143.2,0.8,63.5,0,0,522.8,11.5
2009,1712801,741,143.4,0.2,63.3,0,0,522.8,11.5
2010,1712801,741,143.5,0.1,63.2,0,0,522.8,11.5
2011,1712801,741,143.7,0.2,63,0,0,522.8,11.5
2012,1712801,741,143.8,0.2,62.7,0.2,0,522.8,11.5
2013,1712801,741,143.9,0.1,62.7,0.1,0,522.8,11.5
2014,1712801,741,144,0.1,62.7,0,0,522.8,11.5
2015,1712801,741,144,0.1,62.7,0,0,522.8,11.5
2016,1712801,741,144,0,62.7,0,0,522.8,11.5
2017,1712801,741,144,0,62.7,0,0,522.8,11.5
2018,1712801,741,144.2,0.2,62.5,0,0,522.8,11.5
2019,1712801,741,144.2,0,62.5,0,0,522.8,11.5
2020,1712801,741,144.2,0,62.5,0,0,522.8,11.5
2000,1713205,2663,0,,0,0,0,2650.6,13
2001,1713205,2663,0,0,0,0,0,2650.6,13
2002,1713205,2663,0,0,0,0,0,2650.6,13
2003,1713205,2663,0,0,0,0,0,2650.6,13
2004,1713205,2663,0,0,0,0,0,2650.6,13
2005,1713205,2663,0,0,0,0,0,2650.6,13
2006,1713205,2663,0,0,0,0,0,2650.6,13
2007,1713205,2663,0,0,0,0,0,2650.6,13
2008,1713205,2663,0,0,0,0,0,2650.6,13
2009,1713205,2663,0,0,0,0,0,2650.6,13
2010,1713205,2663,0,0,0,0,0,2650.6,13
2011,1713205,2663,0,0,0,0,0,2650.6,13
2012,1713205,2663,0,0,0,0,0,2650.6,13
2013,1713205,2663,0,0,0,0,0,2650.6,13
2014,1713205,2663,0,0,0,0,0,2650.6,13
2015,1713205,2663,0,0,0,0,0,2650.6,13
2016,1713205,2663,0,0,0,0,0,2650.6,13
2017,1713205,2663,0,0,0,0,0,2650.6,13
2018,1713205,2663,0,0,0,0,0,2650.6,13
2019,1713205,2663,0,0,0,0,0,2650.6,13
2020,1713205,2663,0,0,0,0,0,2650.6,13
2000,1713304,1036,315,,12.5,0,0,708.5,0
2001,1713304,1036,315.5,0.5,12,0,0,708.5,0
2002,1713304,1036,315.9,0.4,11.6,0,0,708.5,0
2003,1713304,1036,316.4,0.4,11.1,0,0,708.5,0
2004,1713304,1036,317.1,0.8,10.4,0,0,708.5,0
2005,1713304,1036,317.4,0.3,10.1,0,0,708.5,0
2006,1713304,1036,317.4,0,10.1,0,0,708.5,0
2007,1713304,1036,317.6,0.2,9.9,0,0,708.5,0
2008,1713304,1036,318.2,0.6,9.3,0,0,708.5,0
2009,1713304,1036,318.2,0.1,9.3,0,0,708.5,0
2010,1713304,1036,318.2,0,9.3,0,0,708.5,0
2011,1713304,1036,318.2,0,9.3,0,0,708.5,0
2012,1713304,1036,318.2,0,9.3,0,0,708.5,0
2013,1713304,1036,318.2,0,9.3,0,0,708.5,0
2014,1713304,1036,318.2,0,9.3,0,0,708.5,0
2015,1713304,1036,318.2,0,9.3,0,0,708.5,0
2016,1713304,1036,318.8,0.5,8.7,0,0,708.5,0
2017,1713304,1036,318.8,0,8.7,0,0,708.5,0
2018,1713304,1036,319.1,0.4,8.4,0,0,708.5,0
2019,1713304,1036,319.1,0,8.4,0,0,708.5,0
2020,1713304,1036,319.1,0,8.4,0,0,708.5,0
2000,1713601,3635,0,,0,0,1003.8,3633.6,1.1
2001,1713601,3635,0,0,0,0,1003.8,3633.6,1.1
2002,1713601,3635,0,0,0,0,1003.8,3633.6,1.1
2003,1713601,3635,0,0,0,0,1003.8,3633.6,1.1
2004,1713601,3635,0,0,0,0,1003.8,3633.6,1.1
2005,1713601,3635,0,0,0,0,1003.8,3633.6,1.1
2006,1713601,3635,0,0,0,0,1003.8,3633.6,1.1
2007,1713601,3635,0,0,0,0,1004.4,3633.6,1.1
2008,1713601,3635,0,0,0,0,1007.6,3633.6,1.1
2009,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2010,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2011,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2012,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2013,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2014,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2015,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2016,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2017,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2018,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2019,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2020,1713601,3635,0,0,0.3,0,0,3633.6,1.1
2000,1713700,1096,0.4,,11,0,0.6,1084,0
2001,1713700,1096,0.4,0,11,0,0.6,1084,0
2002,1713700,1096,0.4,0,11,0,0.6,1084,0
2003,1713700,1096,0.4,0,11,0,0.6,1084,0
2004,1713700,1096,0.4,0,11,0,0.6,1084,0
2005,1713700,1096,0.5,0.1,10.9,0,0.6,1084,0
2006,1713700,1096,0.6,0.1,10.8,0,0.6,1084,0
2007,1713700,1096,0.6,0,10.8,0,0.6,1084,0
2008,1713700,1096,0.6,0,10.8,0,0.6,1084,0
2009,1713700,1096,0.7,0,10.7,0,0.6,1084,0
2010,1713700,1096,0.7,0,10.7,0,0.6,1084,0
2011,1713700,1096,0.7,0,10.7,0,0.6,1084,0
2012,1713700,1096,0.7,0,10.7,0,0.6,1084,0
2013,1713700,1096,0.8,0.2,10.1,0.5,0.6,1084,0
2014,1713700,1096,0.8,0,10.6,0,0.6,1084,0
2015,1713700,1096,0.8,0,11.2,0,0,1084,0
2016,1713700,1096,1,0.2,11,0,0,1084,0
2017,1713700,1096,1,0,11,0,0,1084,0
2018,1713700,1096,2.2,1.2,9.8,0,0,1084,0
2019,1713700,1096,2.2,0,9.8,0,0,1084,0
2020,1713700,1096,2.3,0.1,9.7,0,0,1084,0
2000,1713809,751,50.2,,30.4,0,0.1,669.1,1.2
2001,1713809,751,50.4,0.2,30.2,0,0.1,669.1,1.2
2002,1713809,751,52.6,2.2,28,0,0.1,669.1,1.2
2003,1713809,751,56.3,3.6,24.3,0,0.1,669.1,1.2
2004,1713809,751,57.3,1,23.3,0,0.1,669.1,1.2
2005,1713809,751,58.1,0.8,22.5,0,0.1,669.1,1.2
2006,1713809,751,58.1,0,22.5,0,0.1,669.1,1.2
2007,1713809,751,58.1,0,22.5,0,0.1,669.1,1.2
2008,1713809,751,58.1,0,22.5,0,0.1,669.1,1.2
2009,1713809,751,58.1,0,22.5,0,0.1,669.1,1.2
2010,1713809,751,58.2,0.1,22.4,0,0.1,669.1,1.2
2011,1713809,751,58.3,0.1,22.3,0,0.1,669.1,1.2
2012,1713809,751,58.3,0,22.3,0,0.1,669.1,1.2
2013,1713809,751,58.4,0.2,22.2,0,0.1,669.1,1.2
2014,1713809,751,58.4,0,22.2,0,0.1,669.1,1.2
2015,1713809,751,58.5,0.1,22.2,0,0,669.1,1.2
2016,1713809,751,58.7,0.2,22,0,0,669.1,1.2
2017,1713809,751,59,0.2,21.7,0,0,669.1,1.2
2018,1713809,751,59.1,0.1,21.6,0,0,669.1,1.2
2019,1713809,751,59.1,0,21.6,0,0,669.1,1.2
2020,1713809,751,59.2,0.1,21.5,0,0,669.1,1.2
2000,1713957,1193,927.5,,239.3,0,0,0,26.2
2001,1713957,1193,929,1.5,237.8,0,0,0,26.2
2002,1713957,1193,934.3,5.3,232.5,0,0,0,26.2
2003,1713957,1193,934.3,0,232.5,0,0,0,26.2
2004,1713957,1193,941.1,6.8,225.7,0,0,0,26.2
2005,1713957,1193,946.2,5.1,220.6,0,0,0,26.2
2006,1713957,1193,948,1.8,218.8,0,0,0,26.2
2007,1713957,1193,949,0.9,217.8,0,0,0,26.2
2008,1713957,1193,951.6,2.6,215.2,0,0,0,26.2
2009,1713957,1193,952.4,0.8,214.4,0,0,0,26.2
2010,1713957,1193,953.5,1.2,213.3,0,0,0,26.2
2011,1713957,1193,954.1,0.6,212.6,0.1,0,0,26.2
2012,1713957,1193,954.5,0.4,212.3,0,0,0,26.2
2013,1713957,1193,954.8,0.2,212,0,0,0,26.2
2014,1713957,1193,955,0.2,211.8,0,0,0,26.2
2015,1713957,1193,959.4,4.4,207.4,0,0,0,26.2
2016,1713957,1193,959.9,0.6,206.9,0,0,0,26.2
2017,1713957,1193,959.9,0,206.9,0,0,0,26.2
2018,1713957,1193,960.4,0.5,206.4,0,0,0,26.2
2019,1713957,1193,960.5,0.1,206.3,0,0,0,26.2
2020,1713957,1193,960.8,0.3,206,0,0,0,26.2
2000,1714203,3260,0,,0,0,3236.4,3260.4,0
2001,1714203,3260,0,0,0,0,3236.4,3260.4,0
2002,1714203,3260,0,0,0,0,3236.4,3260.4,0
2003,1714203,3260,0,0,0,0,3236.4,3260.4,0
2004,1714203,3260,0,0,0,0,3236.4,3260.4,0
2005,1714203,3260,0,0,0,0,3236.4,3260.4,0
2006,1714203,3260,0,0,0,0,3236.4,3260.4,0
2007,1714203,3260,0,0,0,0,3236.3,3260.4,0
2008,1714203,3260,0,0,0,0,3236.3,3260.4,0
2009,1714203,3260,0,0,0,0,0,3260.4,0
2010,1714203,3260,0,0,0,0,0,3260.4,0
2011,1714203,3260,0,0,0,0,0,3260.4,0
2012,1714203,3260,0,0,0,0,0,3260.4,0
2013,1714203,3260,0,0,0,0,0,3260.4,0
2014,1714203,3260,0,0,0,0,0,3260.4,0
2015,1714203,3260,0,0,0,0,0,3260.4,0
2016,1714203,3260,0,0,0,0,0,3260.4,0
2017,1714203,3260,0,0,0,0,0,3260.4,0
2018,1714203,3260,0,0,0,0,0,3260.4,0
2019,1714203,3260,0,0,0,0,0,3260.4,0
2020,1714203,3260,0,0,0,0,0,3260.4,0
2000,1714302,398,266,,48.9,0,0,83.1,0
2001,1714302,398,266.8,0.8,48.1,0,0,83.1,0
2002,1714302,398,267.2,0.4,47.7,0,0,83.1,0
2003,1714302,398,267.4,0.1,47.5,0,0,83.1,0
2004,1714302,398,268.8,1.4,46.1,0,0,83.1,0
2005,1714302,398,279.7,10.9,35.2,0,0,83.1,0
2006,1714302,398,280.2,0.5,34.7,0,0,83.1,0
2007,1714302,398,280.2,0,34.7,0,0,83.1,0
2008,1714302,398,282.1,1.9,32.8,0,0,83.1,0
2009,1714302,398,282.2,0.1,32.7,0,0,83.1,0
2010,1714302,398,282.5,0.3,32.4,0,0,83.1,0
2011,1714302,398,282.6,0.1,32.3,0,0,83.1,0
2012,1714302,398,282.8,0.2,32.1,0,0,83.1,0
2013,1714302,398,282.8,0,32.1,0,0,83.1,0
2014,1714302,398,283.5,0.7,31.4,0,0,83.1,0
2015,1714302,398,283.5,0,31.4,0,0,83.1,0
2016,1714302,398,283.8,0.3,31.1,0,0,83.1,0
2017,1714302,398,284.1,0.3,30.8,0,0,83.1,0
2018,1714302,398,284.1,0.1,30.8,0,0,83.1,0
2019,1714302,398,284.5,0.4,30.4,0,0,83.1,0
2020,1714302,398,284.5,0,30.4,0,0,83.1,0
2000,1714880,1573,796.9,,16.5,0,0.6,759,0
2001,1714880,1573,796.9,0,16.5,0,0.6,759,0
2002,1714880,1573,796.9,0,16.5,0,0.6,759,0
2003,1714880,1573,797.8,0.8,15.6,0,0.6,759,0
2004,1714880,1573,798.2,0.5,15.2,0,0.6,759,0
2005,1714880,1573,798.4,0.2,15,0,0.6,759,0
2006,1714880,1573,798.6,0.2,14.8,0,0.6,759,0
2007,1714880,1573,798.7,0.1,14.7,0,0.6,759,0
2008,1714880,1573,798.8,0.1,14.7,0,0.5,759,0
2009,1714880,1573,798.9,0.1,14.5,0,0.6,759,0
2010,1714880,1573,798.9,0.1,14.4,0,0.7,759,0
2011,1714880,1573,799,0.1,13.9,0.4,0.7,759,0
2012,1714880,1573,799,0,14.3,0,0.7,759,0
2013,1714880,1573,799,0,14.4,0,0.6,759,0
2014,1714880,1573,799,0,14.4,0,0.6,759,0
2015,1714880,1573,799,0,15,0,0,759,0
2016,1714880,1573,799.1,0.1,14.9,0,0,759,0
2017,1714880,1573,799.1,0,14.9,0,0,759,0
2018,1714880,1573,799.1,0,14.9,0,0,759,0
2019,1714880,1573,799.1,0,14.9,0,0,759,0
2020,1714880,1573,799.1,0,14.9,0,0,759,0
2000,1715002,518,0,,0,0,0.1,518.4,0
2001,1715002,518,0,0,0,0,0.1,518.4,0
