ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2019,BA,2922250,29040701,municipal,fundamental,iniciais (1-5),90.3,0.90831,167.13,152.27,3.9222839,3.6,3.8
2019,SP,3509205,35218224,municipal,fundamental,iniciais (1-5),97.5,0.97749603,211.33,204.08,5.7079859,5.6,6.1
2019,SE,2804607,28006046,estadual,fundamental,iniciais (1-5),88.4,0.90420401,216.0,204.16,5.7983718,5.2,4.9
2019,RS,4309506,43071538,estadual,fundamental,iniciais (1-5),86.2,0.77948397,228.08,216.97,6.2616339,4.9,5.8
2019,PR,4116703,41074521,municipal,fundamental,iniciais (1-5),98.3,0.984945,257.01,243.22,7.2910061,7.2,6.3
2019,PI,2203701,22003886,municipal,fundamental,iniciais (1-5),82.9,0.82235199,197.92,182.11,5.052434,4.2,4.7
2019,SP,3553856,35220152,municipal,fundamental,iniciais (1-5),97.1,0.96144998,241.33,217.91,6.5317779,6.3,5.8
2019,RS,4300406,43011721,estadual,fundamental,iniciais (1-5),98.0,0.98122197,239.05,222.66,6.5746298,6.5,6.5
2019,CE,2308005,23194740,municipal,fundamental,iniciais (1-5),100.0,1.0,205.02,174.75,5.054112,5.1,4.7
2019,RN,2400208,24009601,municipal,fundamental,iniciais (1-5),86.6,0.841398,180.41,177.0,4.625546,3.9,4.2
2019,MG,3145208,31034614,estadual,fundamental,iniciais (1-5),100.0,1.0,261.76,252.91,7.5582089,7.6,7.4
2019,SC,4209904,42026679,estadual,fundamental,iniciais (1-5),89.2,0.834373,234.55,233.88,6.692934,5.6,6.0
2019,MG,3122306,31037231,municipal,fundamental,iniciais (1-5),93.6,0.94590098,230.32,218.05,6.3242002,6.0,7.0
2019,MG,3118908,31140589,estadual,fundamental,iniciais (1-5),100.0,1.0,202.86,182.97,5.1623359,5.2,6.2
2019,AL,2704302,27038696,estadual,fundamental,iniciais (1-5),95.0,0.94320601,212.67,195.63,5.57974,5.3,
2019,PR,4125001,41040503,municipal,fundamental,iniciais (1-5),91.2,0.905056,251.61,228.61,6.9223161,6.3,6.9
2019,SP,3551009,35070920,municipal,fundamental,iniciais (1-5),97.4,0.97353703,240.11,222.58,6.5933962,6.4,6.3
2019,MA,2112506,21034494,municipal,fundamental,iniciais (1-5),87.9,0.87044001,184.13,185.47,4.8505392,4.2,4.2
2019,PE,2607901,26155044,municipal,fundamental,iniciais (1-5),96.1,0.96235901,196.14,188.66,5.1375551,4.9,4.4
2019,GO,5204003,52094510,municipal,fundamental,iniciais (1-5),98.4,0.98541701,202.13,187.88,5.2376771,5.2,4.6
2019,PR,4104105,41141571,municipal,fundamental,iniciais (1-5),98.9,0.98902202,241.89,226.0,6.6897378,6.6,5.5
2019,ES,3203403,32055790,estadual,fundamental,iniciais (1-5),92.8,0.91766298,234.14,230.13,6.6169281,6.1,6.0
2019,RS,4305702,43046886,municipal,fundamental,iniciais (1-5),90.9,0.90667897,219.61,215.61,6.0752649,5.5,6.5
2019,PA,1500206,15079805,municipal,fundamental,iniciais (1-5),84.8,0.87158501,161.55,151.92,3.809622,3.3,5.0
2019,MT,5102678,51056089,municipal,fundamental,iniciais (1-5),96.3,0.963,237.99,235.36,6.7853012,6.5,6.5
2019,MS,5006606,50018353,estadual,fundamental,iniciais (1-5),93.9,0.94430101,250.46,233.55,6.9903688,6.6,5.1
2019,SP,3538709,35467297,municipal,fundamental,iniciais (1-5),99.0,0.98747498,253.02,240.88,7.1723151,7.1,7.4
2019,SP,3537800,35274641,municipal,fundamental,iniciais (1-5),100.0,1.0,268.83,253.44,7.7027688,7.7,6.7
2019,RJ,3306305,33033463,municipal,fundamental,iniciais (1-5),87.3,0.85961401,228.78,232.91,6.5651832,5.6,6.2
2019,RN,2412005,24054470,municipal,fundamental,iniciais (1-5),91.4,0.927764,197.88,179.85,5.0105791,4.6,4.2
2019,RJ,3304201,33032050,municipal,fundamental,iniciais (1-5),90.0,0.91718698,219.72,220.22,6.1615548,5.7,5.5
2019,MA,2107506,21245150,municipal,fundamental,iniciais (1-5),100.0,1.0,198.13,191.05,5.218987,5.2,5.2
2019,PA,1504000,15553205,municipal,fundamental,iniciais (1-5),71.9,0.71713197,194.89,191.86,5.1720638,3.7,4.4
2019,TO,1711803,17043786,municipal,fundamental,iniciais (1-5),82.6,0.795196,176.19,159.63,4.229012,3.4,5.0
2019,PI,2211001,22027270,municipal,fundamental,iniciais (1-5),100.0,1.0,261.48,245.85,7.4243202,7.4,6.6
2019,SC,4213500,42070554,municipal,fundamental,iniciais (1-5),95.4,0.95366699,229.49,226.75,6.4665418,6.2,6.3
2019,MG,3131307,31191230,municipal,fundamental,iniciais (1-5),99.4,0.99322098,247.42,243.11,7.1063628,7.1,6.0
2019,RS,4322541,43062547,municipal,fundamental,iniciais (1-5),89.2,0.87594301,242.38,231.58,6.8003531,6.0,6.3
2019,RJ,3300407,33029920,municipal,fundamental,iniciais (1-5),79.9,0.80259103,230.89,219.94,6.3694501,5.1,6.0
2019,MG,3130903,31020486,estadual,fundamental,iniciais (1-5),97.9,0.98079699,197.6,191.33,5.213954,5.1,6.1
2019,BA,2918407,29026300,municipal,fundamental,iniciais (1-5),94.9,0.93007702,231.78,198.82,6.0024352,5.6,5.4
2019,RN,2414506,24024988,municipal,fundamental,iniciais (1-5),85.7,0.880171,187.47,165.8,4.5564518,4.0,4.6
2019,AP,1600303,16007069,municipal,fundamental,iniciais (1-5),98.8,0.99066401,196.19,176.88,4.9243279,4.9,4.6
2019,BA,2914802,29433789,municipal,fundamental,iniciais (1-5),85.3,0.85032302,195.46,194.88,5.2374778,4.5,4.8
2019,PR,4121703,41055039,municipal,fundamental,iniciais (1-5),98.6,0.98827499,226.88,201.33,5.954742,5.9,5.5
2019,RN,2414159,24029149,municipal,fundamental,iniciais (1-5),95.0,0.947483,190.08,176.39,4.7989969,4.5,4.7
2019,RS,4307005,43057225,estadual,fundamental,iniciais (1-5),87.1,0.86611801,211.28,217.38,5.948668,5.2,5.5
2019,PA,1507151,15583392,municipal,fundamental,iniciais (1-5),80.3,0.793531,165.03,162.89,4.075489,3.2,4.8
2019,AM,1300102,13015320,municipal,fundamental,iniciais (1-5),92.3,0.924101,204.27,199.03,5.4812441,5.1,4.3
2019,RO,1100122,11014636,estadual,fundamental,iniciais (1-5),100.0,1.0,226.55,199.22,5.9098902,5.9,5.1
2019,RJ,3304557,33080895,municipal,fundamental,iniciais (1-5),95.9,0.9612,216.66,204.72,5.8213401,5.6,6.1
2019,SP,3554102,35659551,municipal,fundamental,iniciais (1-5),96.7,0.96826398,238.16,225.83,6.6150908,6.4,6.2
2019,CE,2313401,23244690,municipal,fundamental,iniciais (1-5),100.0,1.0,238.72,219.39,6.5090599,6.5,5.8
2019,BA,2926608,29400040,municipal,fundamental,iniciais (1-5),96.9,0.972094,228.77,205.6,6.068265,5.9,5.5
2019,CE,2308401,23176644,municipal,fundamental,iniciais (1-5),90.8,0.90444499,202.94,191.99,5.3278718,4.8,4.3
2019,ES,3201506,32010591,municipal,fundamental,iniciais (1-5),94.9,0.95225102,225.69,223.07,6.3271232,6.0,6.3
2019,SC,4207205,42094844,estadual,fundamental,iniciais (1-5),93.4,0.93574601,228.6,221.53,6.3546481,5.9,6.0
2019,SP,3550308,35908952,estadual,fundamental,iniciais (1-5),99.3,0.99295402,245.83,228.91,6.817647,6.8,6.0
2019,GO,5208707,52035956,municipal,fundamental,iniciais (1-5),98.7,0.988931,202.32,195.66,5.3827581,5.3,5.6
2019,GO,5209200,52098281,municipal,fundamental,iniciais (1-5),99.0,0.98695302,211.61,192.25,5.4978662,5.4,6.1
2019,GO,5214606,52009319,municipal,fundamental,iniciais (1-5),98.4,0.98695302,215.69,203.1,5.7731919,5.7,5.3
2019,MG,3143906,31098566,estadual,fundamental,iniciais (1-5),100.0,1.0,232.38,207.35,6.1689758,6.2,6.3
2019,ES,3205309,32040504,municipal,fundamental,iniciais (1-5),97.3,0.97388703,200.69,186.77,5.1898332,5.1,5.8
2019,SP,3517604,35662574,municipal,fundamental,iniciais (1-5),100.0,1.0,202.58,188.77,5.2626381,5.3,6.0
2019,MG,3136520,31023248,estadual,fundamental,iniciais (1-5),100.0,1.0,222.53,198.57,5.821363,5.8,6.9
2019,SP,3546207,35226865,municipal,fundamental,iniciais (1-5),93.3,0.93743199,245.32,241.97,7.0453682,6.6,6.2
2019,CE,2306256,23079312,municipal,fundamental,iniciais (1-5),97.9,0.980178,218.41,219.0,6.1140008,6.0,5.3
2019,SP,3550209,35226359,estadual,fundamental,iniciais (1-5),98.9,0.990017,231.44,223.61,6.4466739,6.4,6.7
2019,RO,1101302,11019778,municipal,fundamental,iniciais (1-5),93.8,0.93975699,224.74,203.55,5.9540749,5.6,6.7
